k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
5,1.0,0.01,0.0001,0.0303500205867794,0.4816055336644477,0.7917881388758639,0.3103312336014788,0.0633934546641638,0.3371351845840588,0.1173883672534876
5,1.0,0.001,0.0001,0.0310541818481578,0.4384972367847618,0.9682167539907444,0.2423657860292712,0.0700624915173223,0.2827757864940265,0.1306694290710039
5,1.0,0.0001,0.0001,0.0449309645021262,0.5065958004846236,0.8926627387820839,0.3140030600556964,0.0712496928611993,0.3462185408064359,0.1319662323649701
5,1.0,1e-05,0.0001,0.0549014493298988,0.5000306531540943,0.9825487757640008,0.0189480667923861,0.0557527928453185,0.0725942101690913,0.1055181654573876
5,5.0,0.1,0.0001,0.0448343380128078,0.5001369511502965,0.9998776783347944,0.001149023270125,0.0557266219747755,0.0567508302480415,0.1055694930102857
5,5.0,0.01,0.0001,0.0296950934635533,0.4998497387524619,0.999388391673972,0.0020059830939735,0.0557460343453158,0.0575328410486435,0.105601595839787
5,5.0,0.001,0.0001,0.0278417598585065,0.4999933895104752,0.9992864569529674,0.0156957059461954,0.056472128004719,0.0704547466580104,0.1069029104086174
5,5.0,0.0001,0.0001,0.0322729433659308,0.4475084054100988,0.9822429716009868,0.2185487932250895,0.0689906007824089,0.261065623077604,0.1289257392558539
5,5.0,1e-05,0.0001,0.048491891018598,0.4954677243293872,0.8719699904181363,0.2685673626911182,0.0656670725023068,0.3021603473989345,0.1221362056706197
5,10.0,0.1,0.0001,0.0278363878014979,0.5000012019071863,0.0,1.2019071863232578e-05,0.0556732179258432,0.0556839359772638,0.1054743399386949
5,10.0,0.01,0.0001,0.0278369249139087,0.4999957933248479,0.9996126480601822,0.0012007052791369,0.0557153960483794,0.056784880065194,0.1055478718537932
5,10.0,0.001,0.0001,0.0278379044075499,0.4999957933248479,0.9998980652789954,0.0034999537265733,0.055851824015396,0.0589720133202884,0.1057942441511827
5,10.0,0.0001,0.0001,0.0296531684006742,0.4683921435177811,0.996901184481458,0.1121788053282949,0.0620879762714963,0.1614335881016319,0.1168955819020901
5,10.0,1e-05,0.0001,0.0449028828725509,0.5091446873040544,0.8902163054779719,0.3187638144207228,0.0715294318073852,0.3505780523958586,0.1324189212343047
5,15.0,0.1,0.0001,0.0372752950277991,0.4996685067156566,0.9997961305579908,0.0005673001919445,0.055691703195621,0.0561969532223611,0.1055063783372112
5,15.0,0.01,0.0001,0.0278369249139087,0.4999957933248479,0.9997757436137896,0.0008942189466245,0.0557078382882335,0.0565045365706386,0.1055352189360827
5,15.0,0.001,0.0001,0.0278372408720682,0.4999957933248479,0.9999796130557992,0.0018112741297891,0.0557669000425215,0.0573818868592675,0.1056423344694461
5,15.0,0.0001,0.0001,0.0289174331084084,0.4782009855935369,0.9988175572363458,0.0731913400183411,0.0597396928209455,0.124723345235636,0.1127365648862866
5,15.0,1e-05,0.0001,0.0411822570492646,0.5045429225992055,0.9134370349228356,0.318102765468245,0.0731927253243072,0.3512465638059523,0.1355259058502545
5,20.0,0.1,0.0001,,,0.0,0.0,0.0,0.0,0.0
5,20.0,0.01,0.0001,0.0278369249139087,0.4999957933248479,0.9998776783347944,0.0009278723478415,0.0557149738039087,0.0565419913695063,0.1055485911969311
5,20.0,0.001,0.0001,0.0278371460838672,0.4999957933248479,0.0,0.0011934938360189,0.0557354025650261,0.0567996349859601,0.1055859307732047
5,20.0,0.0001,0.0001,0.0286025110608737,0.4850812665635769,0.9993068438971684,0.0489272377408471,0.0583313499619192,0.1018373281335479,0.1102284648363843
5,20.0,1e-05,0.0001,0.0388823997399449,0.4856074098696216,0.9162096593341624,0.3241219166573519,0.0740038763072657,0.3570849724536979,0.1369463532064662
10,0.01,0.1,0.0001,0.4309697316383118,0.516659054452644,0.792073556094677,0.2551300403480242,0.0589925173703901,0.2850230744260903,0.1098067811029007
10,0.01,0.01,0.0001,0.4310574444830021,0.5700289332300809,0.7176000489286661,0.7652615169751361,0.1527045083816333,0.7626080797946115,0.251821645114557
10,0.01,0.001,0.0001,0.1221354089610606,0.7154211430830387,0.6736661841756539,0.8215612533968902,0.1820535847102315,0.8133275524310435,0.2866437078739406
10,0.01,0.0001,0.0001,0.0563046257949473,0.5011990597902544,0.9991029744551588,0.0012211377013044,0.055689646159895,0.0567758001139533,0.1054988251477579
10,0.01,1e-05,0.0001,0.0563134483279413,0.5012394458785281,0.99912336139936,0.00118988811446,0.0556890738827925,0.0567474252663263,0.10549791191286
10,0.1,0.1,0.0001,0.4309570629507824,0.5164679670268437,0.7924812949786957,0.2387252091618981,0.0578227801404514,0.2695542424937178,0.1077813761589991
10,0.1,0.01,0.0001,0.4309369031586226,0.5807076624009511,0.786507920327822,0.4154884971472733,0.073497949129261,0.4361441079061405,0.1344333130063594
