,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,30,30,30,30,30,30,30,30,35,35,35,35,35,35,35,35,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100
,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0,0.01,0.1,0.5,1.0,5.0,10.0,15.0,20.0
,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
auprc,0.4285569802834899,0.4285492433993056,0.42856549588648357,0.027913511778541397,0.02484075604492818,0.02484075604492818,0.02484075604492818,,0.4285521965151954,0.4285434805469602,0.4285584701927906,0.027849118230084915,0.024840958024627113,0.024840958024627113,0.024840958024627113,,0.4285553710893037,0.42854654891081273,0.42857026957230765,0.028287029753522482,0.0248407964406052,0.0248407964406052,0.0248407964406052,,0.4285383950305328,0.4285209914299793,0.42853491011866046,0.028324254462149527,0.02484099842096105,0.02484099842096105,0.02484099842096105,,0.4285347073448653,0.42851394181817315,0.4285456215771393,0.028262660920618923,0.024840857034367076,0.024840857034367076,0.024840857034367076,,0.4285464399099203,0.42854852342510164,0.4285469914373445,0.027918856364073163,0.024840776242750266,0.024840776242750266,0.024840776242750266,,0.4285584194412066,0.428546836735357,0.42855705887449014,0.03273532347730695,0.032178305835495594,0.02484101861917729,0.03499537321311887,,0.42856122925828544,0.428537225196112,0.4285243715767699,0.02811726149400012,0.024840958024627113,0.024840958024627113,0.024840958024627113,,0.4285288843301043,0.42852057090850043,0.42860670712008536,0.027835069997654685,0.02484067525396828,0.02484067525396828,0.02484067525396828,,0.4285775256410756,0.4285804737586508,0.42855285820478767,0.028248989698653578,0.02484067525396828,0.02484067525396828,0.02484067525396828,,0.428567175355976,0.4285534610341593,0.42853612995437124,0.03243880140144961,0.024840655056310418,0.024840655056310418,0.024840655056310418,,0.42853875590337187,0.42852659715685576,0.42856603998754916,0.028268953106045373,0.02484071564938254,0.02484071564938254,0.02484071564938254,
auroc,0.5152480720883743,0.5150821661905636,0.515310619633439,0.4934576482528888,0.4999995722027622,0.4999995722027622,0.4999995722027622,,0.5150736297866096,0.5149173958156947,0.5152007634283857,0.4945183837073854,0.4999987166082866,0.4999987166082866,0.4999987166082866,,0.5150822759649225,0.5149472580400778,0.5153757436518155,0.5017745238624599,0.5000029945806646,0.5000029945806646,0.5000029945806646,,0.5147824364992535,0.5144892647529427,0.5147373344376093,0.502247714138519,0.4999970054193354,0.4999970054193354,0.4999970054193354,,0.5147010026744285,0.5143334800104354,0.5149294693778842,0.5019062969429455,0.5000004277972379,0.5000004277972379,0.5000004277972379,,0.5149964752994284,0.5150697085196368,0.5149682886970761,0.49887717278212174,0.4999987166082866,0.4999987166082866,0.4999987166082866,,0.5152293516008727,0.5150114148552628,0.5151528904305922,0.507228440294429,0.4998173959791849,0.4999987166082866,0.49989012150961076,,0.5152394652717202,0.5148055655905505,0.5145571580271417,0.5021849049945545,0.5,0.5,0.5,,0.51460457338089,0.5144828103440887,0.5160474068093419,0.507206479191391,0.5000008555944756,0.5000008555944756,0.5000008555944756,,0.5155964508294768,0.5156886180577324,0.51504532463019,0.5006193515270946,0.5000004277972379,0.5000004277972379,0.5000004277972379,,0.5153339693026544,0.5150914251561083,0.5147627474713001,0.5079426059567959,0.5,0.5,0.5,,0.5147634101222339,0.5145519385675758,0.5152995477561504,0.5024907416381126,0.5000021389861891,0.5000021389861891,0.5000021389861891,
sn,0.7954404111158391,0.7954404111158391,0.7954404111158391,0.9980524369087755,0.0,0.0,0.0,0.0,0.7954404111158391,0.7954404111158391,0.7954404111158391,0.9978887761448071,0.0,0.0,0.0,0.0,0.7954404111158391,0.7954404111158391,0.7954404111158391,0.9977087493044418,0.9999836339236031,0.0,0.0,0.0,0.7953749468102517,0.7954404111158391,0.7954404111158391,0.9982324637491408,0.0,0.0,0.0,0.0,0.7953749468102517,0.7954404111158391,0.7954404111158391,0.9981669994435534,0.0,0.0,0.0,0.0,0.7953749468102517,0.7954404111158391,0.7954404111158391,0.9978560439920133,0.0,0.0,0.0,0.0,0.795342214657458,0.7954404111158391,0.7954404111158391,0.9981506333671566,0.0,0.0,0.0,0.0,0.7953585807338549,0.7954404111158391,0.7954404111158391,0.9981669994435534,0.0,0.0,0.0,0.0,0.7952603842754739,0.7954404111158391,0.7954404111158391,0.9981342672907597,0.0,0.0,0.0,0.0,0.7952112860462832,0.7954404111158391,0.7954404111158391,0.9981179012143628,0.0,0.0,0.0,0.0,0.7953749468102517,0.7954404111158391,0.7954404111158391,0.9981506333671566,0.0,0.0,0.0,0.0,0.795244018199077,0.7954404111158391,0.7954404111158391,0.9979869726031881,0.0,0.0,0.0,0.0
sp,0.23529960351752,0.23529960351752,0.23529960351752,0.016240038741317856,1.625629503635421e-05,1.625629503635421e-05,1.625629503635421e-05,0.0,0.23529960351752,0.23529960351752,0.23529960351752,0.017922993074818313,1.882307846314698e-05,1.540070056075662e-05,1.540070056075662e-05,0.0,0.2353098706512272,0.23529960351752,0.23529960351752,0.0192423197561898,0.00017454127302190834,1.625629503635421e-05,4.8768885109062626e-05,0.0,0.23741634425014846,0.23529960351752,0.23529960351752,0.014905311359385614,1.540070056075662e-05,1.540070056075662e-05,1.540070056075662e-05,0.0,0.23744115648994077,0.23529960351752,0.23529960351752,0.015679624359801435,1.283391713396385e-05,1.283391713396385e-05,1.283391713396385e-05,0.0,0.23938078916612052,0.23529960351752,0.23529960351752,0.018214750790997093,3.935734587748914e-05,1.7967483987549388e-05,1.7967483987549388e-05,0.0,0.24124684071739885,0.23529960351752,0.23529960351752,0.015548718405035002,1.7967483987549388e-05,1.7967483987549388e-05,1.7967483987549388e-05,0.0,0.24040835813131323,0.23529960351752,0.23529960351752,0.015015683046737704,1.454510608515903e-05,1.454510608515903e-05,1.454510608515903e-05,0.0,0.24703579293929215,0.23529960351752,0.23529960351752,0.016425702742522533,1.7967483987549388e-05,1.7967483987549388e-05,1.7967483987549388e-05,0.0,0.251413869870925,0.23529960351752,0.23529960351752,0.015177390402625649,1.967867293874457e-05,1.967867293874457e-05,1.967867293874457e-05,0.0,0.2378167624647281,0.23529960351752,0.23529960351752,0.015332253002708813,1.454510608515903e-05,1.454510608515903e-05,1.454510608515903e-05,0.0,0.24580031451652923,0.23529960351752,0.23529960351752,0.01763037976416394,1.625629503635421e-05,1.625629503635421e-05,1.625629503635421e-05,0.0
prec,0.05157539305239567,0.05157539305239567,0.05157539305239567,0.05036670575992336,0.04968203723835458,0.04968203723835458,0.04968203723835458,0.0,0.05157539305239567,0.05157539305239567,0.05157539305239567,0.050440807972845864,0.049682158428046165,0.0496819968419221,0.0496819968419221,0.0,0.05157604981556864,0.05157539305239567,0.05157539305239567,0.050496583143507974,0.04968873889442332,0.04968203723835458,0.04968357235146846,0.0,0.05170711466235411,0.05157539305239567,0.05157539305239567,0.05031051238461469,0.0496819968419221,0.0496819968419221,0.0496819968419221,0.0,0.051708710117772734,0.05157539305239567,0.05157539305239567,0.050344960798783596,0.04968187565301883,0.04968187565301883,0.04968187565301883,0.0,0.05183373613738996,0.05157539305239567,0.05157539305239567,0.05045346970524469,0.04968312796686382,0.04968211803141661,0.04968211803141661,0.0,0.051952564166981144,0.05157539305239567,0.05157539305239567,0.050337819434563065,0.04968211803141661,0.04968211803141661,0.04968211803141661,0.0,0.05189920460661774,0.05157539305239567,0.05157539305239567,0.05031273252830761,0.04968195644555532,0.04968195644555532,0.04968195644555532,0.0,0.052325982081323226,0.05157539305239567,0.05157539305239567,0.05037965649182863,0.04968211803141661,0.04968211803141661,0.04968211803141661,0.0,0.052612829175329175,0.05157539305239567,0.05157539305239567,0.05031822749676987,0.04968219882474141,0.04968219882474141,0.04968219882474141,0.0,0.05173287404382695,0.05157539305239567,0.05157539305239567,0.050327310295771664,0.04968195644555532,0.04968195644555532,0.04968195644555532,0.0,0.05224372448480404,0.05157539305239567,0.05157539305239567,0.05043125300314022,0.04968203723835458,0.04968203723835458,0.04968203723835458,0.0
acc,0.26312811005951803,0.26312811005951803,0.26312811005951803,0.06501772530653398,0.04969671837902885,0.04969671837902885,0.04969671837902885,0.9503187302826293,0.26312811005951803,0.26312811005951803,0.26312811005951803,0.0666089374573129,0.04969915764139591,0.04969590529157316,0.04969590529157316,0.9503187302826293,0.26313786710898623,0.26312811005951803,0.26312811005951803,0.06785377435196929,0.04984632647087521,0.04969671837902885,0.04972761570234494,0.9503187302826293,0.2651364360750642,0.26312811005951803,0.26312811005951803,0.06375825283767522,0.04969590529157316,0.04969590529157316,0.04969590529157316,0.9503187302826293,0.26516001561127917,0.26312811005951803,0.26312811005951803,0.06449084463524897,0.0496934660292061,0.0496934660292061,0.0496934660292061,0.9503187302826293,0.267003284873321,0.26312811005951803,0.26312811005951803,0.0668845741047907,0.04971867174033239,0.04969834455394022,0.04969834455394022,0.9503187302826293,0.2687750024392624,0.26312811005951803,0.26312811005951803,0.06436562916707321,0.04969834455394022,0.04969834455394022,0.04969834455394022,0.9503187302826293,0.26797898982014506,0.26312811005951803,0.26312811005951803,0.06385988876963607,0.049695092204117476,0.049695092204117476,0.049695092204117476,0.9503187302826293,0.27427228672716036,0.26312811005951803,0.26312811005951803,0.06519823072169642,0.04969834455394022,0.04969834455394022,0.04969834455394022,0.9503187302826293,0.27843041597554236,0.26312811005951803,0.26312811005951803,0.0640111230363938,0.04969997072885159,0.04969997072885159,0.04969997072885159,0.9503187302826293,0.26551696100432565,0.26312811005951803,0.26312811005951803,0.06415991804078447,0.049695092204117476,0.049695092204117476,0.049695092204117476,0.9503187302826293,0.27309737535369305,0.26312811005951803,0.26312811005951803,0.06633574007220217,0.04969671837902885,0.04969671837902885,0.04969671837902885,0.9503187302826293
