k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
1,1.0,0.001,1e-05,0.0271203898044257,0.5125254044241827,0.9959462883202432,0.0843278154631489,0.0556326068497028,0.1311658219938906,0.1053788518503625
1,1.0,0.001,0.0001,0.0336681985647463,0.588388235745584,0.9653745460687442,0.2432525397602265,0.064628146459558,0.2803544154401555,0.1211460280720496
1,1.0,0.001,0.001,0.0400682676045353,0.5039318071568762,0.8844185457309349,0.2790575557009098,0.0623034499991076,0.3101603721188559,0.11640656262505
1,1.0,0.0001,1e-05,0.0337992784682729,0.5887212906623996,0.9637023900008446,0.2469319330537043,0.0648182439908843,0.2837588517078589,0.1214666863945006
1,1.0,0.0001,0.0001,0.041014565453574,0.4991133997251392,0.8714973397517102,0.2826363191429996,0.0617367706919945,0.312891384337684,0.1153053254715558
1,1.0,0.0001,0.001,0.0510369710676014,0.5029417004759803,0.8738113335022379,0.1385389460395292,0.0520771886733574,0.1763164745903915,0.0982961481643336
1,1.0,1e-05,1e-05,0.0410944056960893,0.499218371676854,0.8707541592770881,0.282634489509338,0.0616872238894552,0.3128514648708692,0.1152124042233895
1,1.0,1e-05,0.0001,0.0512850317538165,0.5029582535538366,0.8639979731441602,0.1465792711654309,0.0519826429819926,0.1834394959733407,0.098065171651913
1,1.0,1e-05,0.001,0.0512850317538165,0.5029582535538366,0.8639979731441602,0.1465792711654309,0.0519826429819926,0.1834394959733407,0.098065171651913
1,5.0,0.1,1e-05,0.025689523204532,0.5000009148168307,0.0,1.6466702954400955e-05,0.0513797598199083,0.0513945778950291,0.097737776174632
1,5.0,0.1,0.0001,0.025689523204532,0.5000009148168307,0.0,3.384822273960196e-05,0.0513806070210182,0.0514110663704526,0.0977393090150294
1,5.0,0.1,0.001,0.025689523204532,0.5000009148168307,0.9999324381386708,0.0001930263512988,0.0513850734091076,0.0515585948347681,0.0977470672247401
